OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,Sales,Profit,Salesperson,Channel
ORD03867,10-08-2025,South,Notebook,Stationery,3,5914,17742,3120,Arjun,Online
ORD03868,20-06-2025,South,Printer,Electronics,10,50916,509160,47892,Arjun,Online
ORD03869,31-07-2025,West,Tablet,Electronics,6,10721,64326,7486,Arjun,Online
ORD03870,20-12-2025,East,Chair,Furniture,12,41028,492336,87815,Neha,Online
ORD03871,15-06-2025,East,Cabinet,Furniture,6,16398,98388,19489,Simran,Offline
ORD03872,17-11-2025,North,Marker,Stationery,6,60996,365976,59572,Simran,Online
ORD03873,12-01-2025,South,Desk,Furniture,4,68646,274584,36184,Simran,Online
ORD03874,25-03-2025,North,Laptop,Electronics,6,45837,275022,36842,Amit,Online
ORD03875,10-11-2025,South,Marker,Stationery,2,3966,7932,864,Arjun,Offline
ORD03876,19-02-2025,West,Cabinet,Furniture,10,37500,375000,80187,Simran,Online
ORD03877,15-10-2025,North,Cabinet,Furniture,5,56495,282475,61484,Arjun,Online
ORD03878,20-02-2025,North,Chair,Furniture,9,62042,558378,94721,Neha,Offline
ORD03879,10-10-2025,East,Desk,Furniture,1,36298,36298,4102,Karan,Offline
ORD03880,21-07-2025,East,Desk,Furniture,8,5234,41872,4944,Simran,Online
ORD03881,01-11-2025,South,Marker,Stationery,2,42617,85234,13154,Karan,Offline
ORD03882,12-03-2025,East,Pen,Stationery,5,40138,200690,34411,Neha,Offline
ORD03883,28-04-2025,West,Marker,Stationery,7,46132,322924,52363,Arjun,Online
ORD03884,03-10-2025,South,Cabinet,Furniture,13,31713,412269,52706,Riya,Online
ORD03885,19-05-2025,East,Marker,Stationery,6,20329,121974,13727,Arjun,Online
ORD03886,13-04-2025,East,Tablet,Electronics,15,6518,97770,16668,Simran,Online
ORD03887,08-12-2025,East,Printer,Electronics,6,69114,414684,77041,Simran,Online
ORD03888,18-08-2025,East,Printer,Electronics,4,15405,61620,7455,Riya,Offline
ORD03889,20-12-2025,West,Printer,Electronics,2,64536,129072,26602,Amit,Online
ORD03890,26-02-2025,West,Pen,Stationery,1,24556,24556,4213,Neha,Online
ORD03891,29-01-2025,East,Chair,Furniture,2,39406,78812,13133,Arjun,Online
ORD03892,10-10-2025,West,Laptop,Electronics,12,38311,459732,98017,Simran,Online
ORD03893,18-09-2025,West,Notebook,Stationery,8,16031,128248,25377,Neha,Online
ORD03894,27-02-2025,South,Printer,Electronics,14,64293,900102,121181,Amit,Online
ORD03895,11-04-2025,North,Tablet,Electronics,4,21958,87832,12250,Amit,Online
ORD03896,05-05-2025,North,Printer,Electronics,9,37452,337068,32814,Neha,Online
ORD03897,11-01-2025,North,Notebook,Stationery,8,36467,291736,39539,Amit,Offline
ORD03898,16-03-2025,West,Chair,Furniture,3,47299,141897,30555,Arjun,Online
ORD03899,08-07-2025,North,Phone,Electronics,10,6513,65130,6702,Arjun,Online
ORD03900,12-05-2025,East,Tablet,Electronics,10,36143,361430,76690,Arjun,Online
ORD03901,01-05-2025,East,Tablet,Electronics,5,32216,161080,16797,Riya,Offline
ORD03902,01-01-2026,East,Cabinet,Furniture,11,37662,414282,69863,Karan,Online
ORD03903,06-01-2025,West,Desk,Furniture,6,30691,184146,31941,Riya,Online
ORD03904,14-11-2025,North,Marker,Stationery,1,30272,30272,4113,Arjun,Offline
ORD03905,14-05-2025,North,Phone,Electronics,13,68064,884832,106662,Neha,Offline
ORD03906,28-04-2025,South,Desk,Furniture,2,13657,27314,3608,Riya,Offline
ORD03907,20-11-2025,North,Cabinet,Furniture,12,45564,546768,104031,Arjun,Online
ORD03908,06-04-2025,South,Marker,Stationery,11,66651,733161,135470,Karan,Online
ORD03909,19-09-2025,West,Marker,Stationery,14,1456,20384,2223,Arjun,Online
ORD03910,14-04-2025,South,Cabinet,Furniture,8,43623,348984,34954,Karan,Online
ORD03911,27-03-2025,East,Chair,Furniture,14,59492,832888,142276,Arjun,Offline
ORD03912,28-04-2025,South,Chair,Furniture,8,24655,197240,28400,Karan,Offline
ORD03913,21-01-2025,North,Marker,Stationery,3,46831,140493,25822,Amit,Offline
ORD03914,26-12-2025,East,Pen,Stationery,11,45358,498938,83777,Arjun,Offline
ORD03915,30-06-2025,South,Printer,Electronics,1,26403,26403,5467,Arjun,Online
ORD03916,04-06-2025,South,Laptop,Electronics,3,7303,21909,2633,Amit,Offline
ORD03917,16-06-2025,East,Phone,Electronics,12,46387,556644,113494,Riya,Online
ORD03918,04-09-2025,West,Desk,Furniture,9,33829,304461,43679,Neha,Online
ORD03919,16-07-2025,South,Tablet,Electronics,2,66294,132588,15640,Arjun,Offline
ORD03920,13-06-2025,East,Marker,Stationery,1,8214,8214,1691,Riya,Online
ORD03921,06-11-2025,West,Phone,Electronics,11,5656,62216,9378,Riya,Online
ORD03922,13-04-2025,South,Chair,Furniture,14,63625,890750,105838,Neha,Offline
ORD03923,30-10-2025,West,Pen,Stationery,4,59262,237048,26410,Arjun,Offline
ORD03924,29-09-2025,West,Phone,Electronics,13,18493,240409,26880,Amit,Offline
ORD03925,07-08-2025,South,Pen,Stationery,9,42069,378621,68203,Riya,Offline
ORD03926,14-02-2025,West,Notebook,Stationery,8,47990,383920,77070,Arjun,Offline
ORD03927,24-05-2025,East,Printer,Electronics,2,12927,25854,3803,Arjun,Offline
ORD03928,21-03-2025,North,Notebook,Stationery,11,69438,763818,160622,Simran,Online
ORD03929,25-04-2025,North,Chair,Furniture,6,28204,169224,33358,Arjun,Online
ORD03930,07-06-2025,North,Chair,Furniture,13,54208,704704,89323,Neha,Online
ORD03931,30-12-2025,East,Tablet,Electronics,15,41984,629760,129703,Amit,Online
ORD03932,08-12-2025,West,Chair,Furniture,6,69913,419478,61456,Amit,Offline
ORD03933,01-03-2025,South,Tablet,Electronics,1,38712,38712,5902,Simran,Online
ORD03934,05-10-2025,East,Desk,Furniture,5,394,1970,385,Karan,Online
ORD03935,23-11-2025,West,Laptop,Electronics,12,51157,613884,112756,Arjun,Online
ORD03936,01-08-2025,East,Chair,Furniture,2,38094,76188,13587,Simran,Online
ORD03937,12-11-2025,West,Notebook,Stationery,7,19010,133070,12171,Karan,Online
ORD03938,22-10-2025,West,Chair,Furniture,4,10591,42364,9150,Neha,Online
ORD03939,21-08-2025,East,Pen,Stationery,15,10156,152340,22452,Simran,Offline
ORD03940,19-03-2025,North,Phone,Electronics,6,15895,95370,8279,Neha,Offline
ORD03941,09-02-2025,East,Chair,Furniture,13,61113,794469,125235,Riya,Offline
ORD03942,16-07-2025,East,Cabinet,Furniture,15,51929,778935,115250,Simran,Offline
ORD03943,01-11-2025,West,Printer,Electronics,1,15634,15634,1759,Arjun,Online
ORD03944,01-06-2025,East,Chair,Furniture,10,30629,306290,67010,Simran,Offline
ORD03945,21-02-2025,North,Marker,Stationery,8,43371,346968,73045,Neha,Online
ORD03946,06-12-2025,North,Tablet,Electronics,1,67650,67650,12094,Arjun,Offline
ORD03947,23-05-2025,North,Marker,Stationery,14,65234,913276,174641,Karan,Online
ORD03948,01-11-2025,South,Laptop,Electronics,5,35947,179735,27611,Neha,Online
ORD03949,12-09-2025,West,Desk,Furniture,4,46338,185352,27981,Arjun,Offline
ORD03950,18-10-2025,South,Pen,Stationery,7,29863,209041,38996,Amit,Online
ORD03951,02-08-2025,East,Tablet,Electronics,4,17625,70500,7392,Amit,Offline
ORD03952,28-05-2025,North,Marker,Stationery,14,56623,792722,100874,Riya,Offline
ORD03953,17-01-2025,West,Laptop,Electronics,8,52688,421504,47153,Amit,Offline
ORD03954,09-07-2025,East,Notebook,Stationery,4,33105,132420,28973,Karan,Online
ORD03955,30-12-2025,South,Phone,Electronics,5,58562,292810,60799,Neha,Online
ORD03956,23-06-2025,North,Printer,Electronics,3,39665,118995,12537,Arjun,Online
ORD03957,01-12-2025,West,Laptop,Electronics,2,19385,38770,6463,Amit,Online
ORD03958,29-10-2025,East,Printer,Electronics,8,42343,338744,27179,Neha,Online
ORD03959,17-06-2025,South,Desk,Furniture,3,18990,56970,5541,Arjun,Online
ORD03960,15-08-2025,South,Notebook,Stationery,10,14672,146720,13653,Arjun,Offline
ORD03961,23-10-2025,West,Notebook,Stationery,11,65359,718949,80224,Neha,Offline
ORD03962,18-04-2025,North,Marker,Stationery,5,43487,217435,31492,Karan,Online
ORD03963,29-09-2025,East,Cabinet,Furniture,13,43198,561574,82042,Simran,Offline
ORD03964,22-06-2025,South,Notebook,Stationery,1,22976,22976,4129,Riya,Online
ORD03965,23-01-2025,East,Chair,Furniture,7,42249,295743,42059,Riya,Offline
ORD03966,14-04-2025,South,Cabinet,Furniture,1,29172,29172,5271,Simran,Online
ORD03967,01-11-2025,East,Laptop,Electronics,1,26547,26547,3918,Neha,Offline
ORD03968,10-08-2025,South,Laptop,Electronics,4,9940,39760,4065,Simran,Offline
ORD03969,09-01-2025,North,Pen,Stationery,3,69687,209061,45883,Simran,Online
ORD03970,11-04-2025,South,Marker,Stationery,6,69049,414294,82827,Amit,Offline
ORD03971,05-01-2025,West,Phone,Electronics,15,51785,776775,73389,Neha,Offline
ORD03972,14-06-2025,East,Cabinet,Furniture,4,3524,14096,2878,Neha,Offline
ORD03973,23-03-2025,East,Cabinet,Furniture,14,2448,34272,7222,Arjun,Online
ORD03974,28-11-2025,North,Marker,Stationery,2,23674,47348,9732,Karan,Offline
ORD03975,26-10-2025,North,Laptop,Electronics,9,57950,521550,102247,Karan,Offline
ORD03976,30-11-2025,East,Marker,Stationery,1,27096,27096,2489,Neha,Offline
ORD03977,03-09-2025,South,Phone,Electronics,3,43334,130002,18931,Riya,Offline
ORD03978,15-08-2025,South,Marker,Stationery,9,62556,563004,57873,Simran,Offline
ORD03979,10-12-2025,North,Marker,Stationery,7,46835,327845,27483,Karan,Online
ORD03980,03-09-2025,South,Laptop,Electronics,15,54744,821160,171435,Simran,Offline
ORD03981,09-04-2025,North,Chair,Furniture,6,14615,87690,13499,Karan,Online
ORD03982,27-06-2025,North,Notebook,Stationery,8,63501,508008,66748,Neha,Offline
ORD03983,02-12-2025,East,Printer,Electronics,7,16536,115752,19187,Riya,Online
ORD03984,20-06-2025,North,Cabinet,Furniture,12,43904,526848,47077,Karan,Online
ORD03985,06-06-2025,North,Laptop,Electronics,8,57331,458648,51356,Arjun,Offline
ORD03986,18-07-2025,West,Notebook,Stationery,2,15504,31008,3131,Amit,Online
ORD03987,13-07-2025,East,Pen,Stationery,14,58133,813862,90816,Karan,Offline
ORD03988,07-09-2025,West,Desk,Furniture,2,33063,66126,12892,Amit,Offline
ORD03989,05-05-2025,East,Chair,Furniture,11,20349,223839,19263,Simran,Offline
ORD03990,25-06-2025,North,Marker,Stationery,5,30017,150085,23688,Simran,Offline
ORD03991,26-03-2025,West,Pen,Stationery,11,28226,310486,62921,Arjun,Offline
ORD03992,18-10-2025,East,Tablet,Electronics,15,9929,148935,17653,Riya,Offline
ORD03993,17-05-2025,North,Cabinet,Furniture,5,37177,185885,38761,Neha,Offline
ORD03994,25-04-2025,East,Tablet,Electronics,7,31067,217469,36691,Arjun,Online
ORD03995,03-10-2025,West,Notebook,Stationery,12,35169,422028,87811,Neha,Offline
ORD03996,10-04-2025,North,Pen,Stationery,3,60415,181245,28816,Arjun,Offline
ORD03997,22-08-2025,North,Cabinet,Furniture,13,51700,672100,145055,Arjun,Online
ORD03998,13-04-2025,East,Phone,Electronics,5,68315,341575,66368,Amit,Online
ORD03999,24-07-2025,North,Printer,Electronics,8,58129,465032,65001,Karan,Online
ORD04000,14-01-2025,East,Notebook,Stationery,4,8162,32648,3672,Simran,Offline
ORD04001,09-01-2025,South,Marker,Stationery,14,41719,584066,125533,Simran,Online
ORD04002,30-08-2025,South,Pen,Stationery,12,35234,422808,45638,Simran,Online
ORD04003,26-08-2025,West,Phone,Electronics,1,49127,49127,5521,Karan,Online
ORD04004,02-04-2025,North,Notebook,Stationery,13,27108,352404,47099,Amit,Online
ORD04005,10-07-2025,East,Desk,Furniture,1,44895,44895,9808,Arjun,Offline
ORD04006,11-05-2025,East,Printer,Electronics,3,26889,80667,13774,Neha,Online
ORD04007,19-07-2025,North,Phone,Electronics,13,558,7254,971,Arjun,Online
ORD04008,09-02-2025,North,Chair,Furniture,7,16655,116585,14650,Arjun,Offline
ORD04009,25-09-2025,East,Pen,Stationery,4,4042,16168,2412,Riya,Offline
ORD04010,04-07-2025,North,Printer,Electronics,9,3382,30438,6420,Simran,Online
ORD04011,15-09-2025,North,Notebook,Stationery,14,61787,865018,105052,Arjun,Online
ORD04012,24-10-2025,South,Chair,Furniture,5,54023,270115,25999,Amit,Offline
ORD04013,03-09-2025,South,Phone,Electronics,8,68203,545624,54403,Amit,Offline
ORD04014,27-06-2025,East,Marker,Stationery,15,1625,24375,3472,Riya,Offline
ORD04015,01-05-2025,East,Pen,Stationery,15,1900,28500,2553,Amit,Offline
ORD04016,02-12-2025,North,Tablet,Electronics,15,36280,544200,109323,Neha,Offline
ORD04017,16-02-2025,West,Pen,Stationery,11,50700,557700,97352,Karan,Offline
ORD04018,19-03-2025,South,Phone,Electronics,4,46263,185052,18030,Amit,Online
ORD04019,30-06-2025,West,Notebook,Stationery,6,56279,337674,53238,Arjun,Online
ORD04020,26-06-2025,South,Cabinet,Furniture,4,54110,216440,42058,Riya,Offline
ORD04021,24-11-2025,East,Tablet,Electronics,15,66574,998610,186883,Karan,Offline
ORD04022,23-01-2025,North,Phone,Electronics,13,23331,303303,64535,Riya,Online
ORD04023,30-08-2025,South,Notebook,Stationery,5,61710,308550,34451,Neha,Offline
ORD04024,21-11-2025,West,Pen,Stationery,13,19615,254995,31565,Arjun,Online
ORD04025,02-06-2025,East,Chair,Furniture,7,16827,117789,19697,Arjun,Offline
ORD04026,08-10-2025,South,Phone,Electronics,6,69152,414912,79836,Riya,Online
ORD04027,06-10-2025,South,Printer,Electronics,15,59605,894075,119187,Simran,Online
ORD04028,25-10-2025,North,Pen,Stationery,3,23454,70362,8047,Arjun,Online
ORD04029,05-08-2025,West,Notebook,Stationery,4,9429,37716,8122,Riya,Online
ORD04030,23-03-2025,East,Pen,Stationery,9,46030,414270,66686,Amit,Online
ORD04031,29-10-2025,South,Tablet,Electronics,8,15506,124048,10848,Arjun,Offline
ORD04032,11-04-2025,North,Pen,Stationery,10,28663,286630,35625,Neha,Offline
ORD04033,30-11-2025,South,Phone,Electronics,9,60265,542385,84970,Riya,Online
ORD04034,16-11-2025,North,Chair,Furniture,2,26691,53382,10619,Arjun,Online
ORD04035,30-03-2025,West,Notebook,Stationery,1,66462,66462,9236,Neha,Offline
ORD04036,19-02-2025,North,Chair,Furniture,1,53672,53672,5970,Karan,Online
ORD04037,29-07-2025,South,Chair,Furniture,9,38219,343971,36712,Amit,Offline
ORD04038,05-03-2025,East,Marker,Stationery,13,61888,804544,114732,Neha,Offline
ORD04039,20-05-2025,South,Cabinet,Furniture,8,62273,498184,91230,Karan,Offline
ORD04040,23-01-2025,East,Desk,Furniture,7,33180,232260,28241,Karan,Offline
ORD04041,13-02-2025,West,Pen,Stationery,2,61177,122354,14381,Neha,Online
ORD04042,23-05-2025,North,Printer,Electronics,3,45487,136461,23838,Riya,Offline
ORD04043,21-07-2025,North,Tablet,Electronics,11,49081,539891,56281,Simran,Online
ORD04044,01-09-2025,South,Chair,Furniture,4,23053,92212,19532,Arjun,Online
ORD04045,28-12-2025,East,Tablet,Electronics,15,29306,439590,47534,Karan,Offline
ORD04046,19-09-2025,South,Notebook,Stationery,2,31736,63472,7394,Neha,Offline
ORD04047,11-01-2025,West,Marker,Stationery,8,28509,228072,32497,Simran,Offline
ORD04048,29-12-2025,East,Marker,Stationery,1,37953,37953,5643,Riya,Offline
ORD04049,19-10-2025,East,Printer,Electronics,9,11747,105723,17630,Arjun,Online
ORD04050,06-07-2025,East,Phone,Electronics,12,2800,33600,6563,Simran,Offline
ORD04051,19-01-2025,North,Printer,Electronics,12,13921,167052,26717,Amit,Online
ORD04052,12-02-2025,West,Chair,Furniture,12,39231,470772,92846,Amit,Offline
ORD04053,09-08-2025,North,Tablet,Electronics,14,64828,907592,175277,Neha,Online
ORD04054,19-05-2025,South,Chair,Furniture,5,41847,209235,30099,Karan,Online
ORD04055,30-07-2025,South,Phone,Electronics,5,55528,277640,43961,Amit,Online
ORD04056,27-10-2025,South,Tablet,Electronics,12,69903,838836,155302,Karan,Offline
ORD04057,10-10-2025,South,Laptop,Electronics,12,44631,535572,45032,Neha,Online
ORD04058,16-01-2025,North,Marker,Stationery,13,32154,418002,42748,Amit,Online
ORD04059,08-01-2025,North,Desk,Furniture,6,17579,105474,9330,Neha,Offline
ORD04060,02-09-2025,North,Tablet,Electronics,15,48154,722310,127590,Neha,Online
ORD04061,27-11-2025,East,Notebook,Stationery,12,58008,696096,72648,Arjun,Offline
ORD04062,17-02-2025,South,Chair,Furniture,11,59996,659956,115693,Riya,Online
ORD04063,07-03-2025,East,Phone,Electronics,8,15640,125120,14053,Riya,Offline
ORD04064,06-07-2025,South,Laptop,Electronics,6,30412,182472,38082,Neha,Online
ORD04065,19-09-2025,North,Chair,Furniture,10,2060,20600,3894,Riya,Online
ORD04066,24-03-2025,West,Laptop,Electronics,1,49177,49177,6562,Simran,Offline
ORD04067,14-02-2025,South,Marker,Stationery,6,25730,154380,23798,Karan,Offline
ORD04068,28-03-2025,North,Laptop,Electronics,12,60181,722172,73564,Amit,Online
ORD04069,28-08-2025,South,Tablet,Electronics,11,53838,592218,83957,Karan,Offline
ORD04070,13-06-2025,East,Phone,Electronics,3,32260,96780,16707,Karan,Offline
ORD04071,19-08-2025,South,Marker,Stationery,1,55460,55460,5191,Amit,Online
ORD04072,20-12-2025,South,Marker,Stationery,3,41368,124104,10760,Neha,Offline
ORD04073,25-05-2025,North,Laptop,Electronics,13,11804,153452,22627,Simran,Offline
ORD04074,06-03-2025,North,Desk,Furniture,1,12800,12800,1996,Karan,Offline
ORD04075,15-05-2025,South,Marker,Stationery,15,26298,394470,64787,Simran,Online
ORD04076,08-03-2025,West,Notebook,Stationery,2,47886,95772,14243,Neha,Online
ORD04077,29-10-2025,South,Printer,Electronics,12,7137,85644,18657,Neha,Offline
ORD04078,09-01-2025,West,Notebook,Stationery,8,55505,444040,36397,Simran,Online
ORD04079,22-07-2025,North,Cabinet,Furniture,13,29793,387309,59208,Arjun,Offline
ORD04080,06-09-2025,North,Phone,Electronics,1,69399,69399,12429,Arjun,Online
ORD04081,03-04-2025,North,Pen,Stationery,4,14687,58748,10387,Arjun,Offline
ORD04082,20-05-2025,West,Pen,Stationery,5,44853,224265,39558,Arjun,Offline
ORD04083,26-04-2025,North,Phone,Electronics,7,42606,298242,48859,Arjun,Offline
ORD04084,20-11-2025,East,Pen,Stationery,10,3140,31400,3316,Amit,Online
ORD04085,06-03-2025,East,Desk,Furniture,4,61032,244128,47900,Neha,Offline
ORD04086,22-06-2025,North,Phone,Electronics,11,52575,578325,54348,Karan,Online
ORD04087,08-05-2025,North,Tablet,Electronics,7,49514,346598,62875,Riya,Offline
ORD04088,13-01-2025,South,Chair,Furniture,2,49034,98068,12345,Karan,Offline
ORD04089,04-12-2025,West,Pen,Stationery,8,4412,35296,6646,Amit,Online
ORD04090,06-06-2025,West,Laptop,Electronics,10,20376,203760,23475,Riya,Online
ORD04091,31-12-2025,West,Phone,Electronics,5,11322,56610,8789,Riya,Online
ORD04092,04-03-2025,East,Tablet,Electronics,6,56913,341478,55056,Amit,Offline
ORD04093,19-10-2025,South,Tablet,Electronics,3,66350,199050,36985,Amit,Offline
ORD04094,27-03-2025,North,Laptop,Electronics,4,52691,210764,24860,Riya,Offline
ORD04095,25-10-2025,South,Notebook,Stationery,7,66061,462427,95692,Riya,Online
ORD04096,27-10-2025,East,Marker,Stationery,5,65230,326150,60654,Karan,Online
ORD04097,29-09-2025,West,Marker,Stationery,12,7635,91620,7568,Simran,Offline
ORD04098,02-07-2025,South,Desk,Furniture,1,68507,68507,7662,Karan,Online
ORD04099,04-01-2025,South,Desk,Furniture,11,22276,245036,37193,Karan,Offline
ORD04100,12-10-2025,East,Cabinet,Furniture,12,43837,526044,97614,Neha,Online
ORD04101,12-03-2025,North,Phone,Electronics,11,31435,345785,33527,Arjun,Online
ORD04102,10-01-2025,East,Notebook,Stationery,10,13361,133610,20492,Karan,Offline
ORD04103,19-11-2025,East,Chair,Furniture,9,32415,291735,48170,Amit,Offline
ORD04104,07-12-2025,West,Chair,Furniture,2,24569,49138,10726,Amit,Online
ORD04105,13-08-2025,East,Notebook,Stationery,1,39349,39349,4537,Riya,Online
ORD04106,07-04-2025,North,Laptop,Electronics,10,47878,478780,68270,Arjun,Online
ORD04107,31-01-2025,West,Chair,Furniture,6,43009,258054,52634,Arjun,Offline
ORD04108,10-12-2025,East,Notebook,Stationery,2,55389,110778,21503,Simran,Offline
ORD04109,21-09-2025,East,Cabinet,Furniture,14,31633,442862,75312,Amit,Online
ORD04110,15-01-2025,North,Desk,Furniture,5,30269,151345,25156,Amit,Offline
ORD04111,28-04-2025,South,Laptop,Electronics,8,4204,33632,4597,Simran,Online
ORD04112,02-05-2025,West,Notebook,Stationery,10,40595,405950,37550,Karan,Offline
ORD04113,21-04-2025,North,Tablet,Electronics,7,3448,24136,4154,Neha,Offline
ORD04114,23-03-2025,West,Desk,Furniture,5,3013,15065,1266,Riya,Online
ORD04115,02-09-2025,North,Phone,Electronics,4,19330,77320,9563,Karan,Offline
ORD04116,25-11-2025,West,Cabinet,Furniture,9,2466,22194,2836,Karan,Offline
ORD04117,14-05-2025,South,Cabinet,Furniture,9,41383,372447,77195,Amit,Offline
ORD04118,08-09-2025,West,Pen,Stationery,4,7279,29116,4649,Arjun,Offline
ORD04119,22-08-2025,West,Cabinet,Furniture,14,44275,619850,123532,Riya,Offline
ORD04120,10-02-2025,West,Pen,Stationery,10,41610,416100,58990,Simran,Offline
ORD04121,04-08-2025,South,Marker,Stationery,8,31395,251160,43865,Karan,Offline
ORD04122,01-07-2025,West,Marker,Stationery,5,15595,77975,10201,Amit,Online
ORD04123,20-02-2025,South,Notebook,Stationery,2,34610,69220,12614,Riya,Online
ORD04124,05-10-2025,North,Laptop,Electronics,13,57075,741975,160786,Karan,Online
ORD04125,14-06-2025,West,Notebook,Stationery,6,66820,400920,67688,Riya,Offline
ORD04126,29-12-2025,East,Laptop,Electronics,6,7341,44046,4468,Amit,Offline
ORD04127,22-12-2025,East,Desk,Furniture,14,55306,774284,161159,Arjun,Online
ORD04128,14-02-2025,North,Pen,Stationery,6,47675,286050,34600,Riya,Online
ORD04129,16-10-2025,North,Laptop,Electronics,11,66767,734437,159072,Amit,Offline
ORD04130,02-10-2025,North,Printer,Electronics,3,28182,84546,18024,Neha,Offline
ORD04131,07-03-2025,South,Chair,Furniture,10,68913,689130,122716,Amit,Online
ORD04132,13-10-2025,West,Tablet,Electronics,5,9778,48890,8699,Neha,Online
ORD04133,20-10-2025,East,Notebook,Stationery,5,10083,50415,9882,Arjun,Online
ORD04134,26-01-2025,North,Marker,Stationery,15,10425,156375,14856,Karan,Offline
ORD04135,30-07-2025,North,Marker,Stationery,12,22944,275328,54068,Neha,Online
ORD04136,30-06-2025,West,Desk,Furniture,6,54863,329178,46863,Riya,Offline
ORD04137,18-05-2025,West,Tablet,Electronics,12,39841,478092,60290,Amit,Offline
ORD04138,15-04-2025,West,Marker,Stationery,9,58499,526491,44613,Riya,Offline
ORD04139,01-06-2025,North,Printer,Electronics,6,43522,261132,30632,Arjun,Online
ORD04140,16-07-2025,South,Marker,Stationery,2,26199,52398,11502,Amit,Online
ORD04141,13-01-2025,North,Marker,Stationery,1,36058,36058,3798,Karan,Offline
ORD04142,16-11-2025,South,Laptop,Electronics,10,25836,258360,56274,Karan,Offline
ORD04143,13-03-2025,East,Cabinet,Furniture,3,59073,177219,32849,Riya,Offline
ORD04144,12-07-2025,South,Phone,Electronics,8,17774,142192,20770,Riya,Online
ORD04145,07-12-2025,South,Printer,Electronics,14,37932,531048,69726,Arjun,Online
ORD04146,07-02-2025,South,Chair,Furniture,15,13125,196875,35706,Riya,Online
ORD04147,28-11-2025,North,Notebook,Stationery,12,6561,78732,17254,Simran,Offline
ORD04148,07-03-2025,West,Phone,Electronics,11,5675,62425,11239,Riya,Offline
ORD04149,15-11-2025,East,Pen,Stationery,9,39375,354375,44745,Riya,Online
ORD04150,23-10-2025,South,Chair,Furniture,2,12316,24632,2910,Simran,Online
ORD04151,26-10-2025,West,Printer,Electronics,13,8262,107406,8868,Simran,Offline
ORD04152,03-11-2025,North,Cabinet,Furniture,9,31354,282186,48490,Neha,Online
ORD04153,06-11-2025,East,Printer,Electronics,9,20514,184626,23374,Arjun,Offline
ORD04154,15-03-2025,East,Printer,Electronics,6,50355,302130,56714,Amit,Offline
ORD04155,29-01-2025,East,Phone,Electronics,12,48295,579540,62430,Arjun,Online
ORD04156,11-12-2025,East,Cabinet,Furniture,15,16245,243675,42805,Neha,Online
ORD04157,10-06-2025,North,Pen,Stationery,15,25900,388500,34424,Arjun,Offline
ORD04158,14-09-2025,West,Printer,Electronics,8,36449,291592,49641,Simran,Online
ORD04159,08-07-2025,West,Cabinet,Furniture,5,34746,173730,14501,Amit,Online
ORD04160,14-05-2025,South,Cabinet,Furniture,15,57123,856845,83420,Simran,Offline
ORD04161,21-04-2025,West,Tablet,Electronics,13,67312,875056,152358,Karan,Offline
ORD04162,03-12-2025,South,Chair,Furniture,3,21248,63744,6444,Arjun,Online
ORD04163,28-08-2025,South,Pen,Stationery,2,65445,130890,16474,Karan,Online
ORD04164,02-02-2025,West,Chair,Furniture,12,33427,401124,55663,Karan,Offline
ORD04165,17-09-2025,North,Phone,Electronics,12,27692,332304,61580,Neha,Online
ORD04166,07-12-2025,West,Laptop,Electronics,9,65156,586404,107402,Riya,Offline
ORD04167,24-11-2025,East,Cabinet,Furniture,12,29285,351420,28322,Amit,Offline
ORD04168,27-09-2025,North,Notebook,Stationery,9,32108,288972,58731,Riya,Offline
ORD04169,17-01-2025,West,Chair,Furniture,13,63108,820404,143022,Arjun,Online
ORD04170,02-09-2025,West,Notebook,Stationery,13,25716,334308,36744,Neha,Online
ORD04171,15-07-2025,East,Tablet,Electronics,8,37600,300800,38680,Amit,Offline
ORD04172,08-09-2025,South,Phone,Electronics,7,32191,225337,20171,Neha,Offline
ORD04173,01-08-2025,North,Phone,Electronics,10,35126,351260,29744,Arjun,Online
ORD04174,09-12-2025,East,Printer,Electronics,4,13280,53120,4412,Arjun,Online
ORD04175,16-11-2025,North,Notebook,Stationery,10,62162,621620,53550,Karan,Online
ORD04176,12-08-2025,West,Printer,Electronics,8,27189,217512,33147,Amit,Offline
ORD04177,29-07-2025,West,Notebook,Stationery,12,1411,16932,2945,Karan,Offline
ORD04178,03-03-2025,East,Chair,Furniture,13,19425,252525,46920,Arjun,Offline
ORD04179,05-10-2025,East,Cabinet,Furniture,7,55239,386673,80109,Riya,Offline
ORD04180,04-08-2025,West,Tablet,Electronics,5,26092,130460,26206,Simran,Online
ORD04181,08-10-2025,South,Tablet,Electronics,9,1539,13851,1368,Simran,Offline
ORD04182,24-02-2025,West,Pen,Stationery,14,55073,771022,125258,Arjun,Offline
ORD04183,28-06-2025,East,Phone,Electronics,7,6979,48853,7665,Simran,Offline
ORD04184,27-11-2025,South,Notebook,Stationery,12,17127,205524,37644,Amit,Offline
ORD04185,07-08-2025,East,Pen,Stationery,7,35453,248171,50137,Simran,Online
ORD04186,22-07-2025,North,Marker,Stationery,14,1744,24416,4994,Neha,Offline
ORD04187,29-03-2025,North,Phone,Electronics,1,59444,59444,5949,Karan,Offline
ORD04188,01-12-2025,West,Marker,Stationery,7,51867,363069,52090,Arjun,Online
ORD04189,27-11-2025,North,Marker,Stationery,1,31182,31182,5391,Amit,Online
